ID,Ime,TrznaVrednost,Starost,Visina,Drzavljanstvo,MocnejsaNoga,Liga
263860,Jason,2.5,27,178,Spain,right,ES1
263918,Aleksandr Golovin,28.0,25,180,Russia,right,FR1
264116,Gastón Pereiro,3.5,26,188,Uruguay,left,IT1
264956,Jean-Kévin Augustin,2.5,24,180,France,right,FR1
265078,Patrick Cutrone,9.0,23,183,Italy,right,IT1
265088,Manuel Locatelli,35.0,23,185,Italy,right,IT1
265320,Emanuele Cicerelli,0.6,27,177,Italy,right,IT1
265625,Ajdin Hrustic,1.8,25,183,Australia,left,L1
266302,Sergej Milinković-Savić,70.0,26,191,Serbia,right,IT1
266359,Benjamin Bourigeaud,15.0,27,177,France,right,FR1
266795,Gonzalo Escalante,3.2,28,182,Argentina,right,IT1
266807,Ángel Correa,40.0,26,171,Argentina,right,ES1
267614,Julian Kristoffersen,0.4,24,198,Norway,,IT1
268178,Arkadiusz Reca,4.0,26,187,Poland,left,IT1
269878,Marcus Ingvartsen,3.5,25,187,Denmark,left,L1
270051,Andrei Girotto,4.0,29,186,Brazil,right,FR1
270171,Vitaly Janelt,7.0,23,184,Germany,left,GB1
270393,Robert Skov,10.0,25,185,Denmark,left,L1
270411,Saîf-Eddine Khaoui,1.8,26,180,Tunisia,left,FR1
270515,Lauri Ala-Myllymäki,0.45,24,182,Finland,right,IT1
270541,Serhou Guirassy,12.0,25,187,France,right,FR1
271455,Mihailo Ristic,2.5,25,180,Serbia,left,FR1
271622,Óttar Magnús Karlsson,0.2,24,190,Iceland,left,IT1
272261,Antonin Barak,14.0,26,190,Czech Republic,left,IT1
272278,Chris Führich,2.5,23,178,Germany,right,L1
272622,Issa Diop,18.0,24,194,France,right,GB1
272636,Harold Moukoudi,5.0,23,191,Cameroon,right,FR1
272642,Allan Saint-Maximin,30.0,24,173,France,right,GB1
272644,Jordan Tell,0.65,24,185,France,right,FR1
272812,Kingsley Ehizibue,1.7,26,189,Nigeria,right,L1
272999,Miguel Almirón,17.5,27,174,Paraguay,left,GB1
273132,Robin Gosens,35.0,27,183,Germany,left,IT1
273152,Nemanja Maksimovic,15.0,26,189,Serbia,right,ES1
274347,Ivan Saponjic,1.2,24,190,Serbia,right,ES1
274461,Felix Passlack,2.5,23,170,Germany,right,L1
274484,Youssouf Koné,1.6,26,174,Mali,left,FR1
274839,Wilfred Ndidi,60.0,24,183,Nigeria,right,GB1
274862,Moses Simon,7.0,26,168,Nigeria,right,FR1
275303,Hans Hateboer,18.0,27,185,Netherlands,right,IT1
275361,Karim Azamoum,0.3,31,178,France,right,FR1
275423,Christian Gebauer,0.8,27,187,Austria,right,L1
276895,Steven Fortes,0.8,29,192,Cape Verde,right,FR1
277114,Jason Denayer,25.0,26,184,Belgium,right,FR1
277118,Manu García,4.0,23,169,Spain,right,ES1
277137,Renato Tapia,20.0,26,185,Peru,right,ES1
277167,Gian Marco Ferrari,12.0,29,189,Italy,left,IT1
277179,Angeliño,35.0,24,171,Spain,left,L1
277384,Martin Valjent,5.0,25,187,Slovakia,right,ES1
277533,Josan,1.0,31,176,Spain,right,ES1
277635,Rominigue Kouamé,2.0,24,177,Mali,left,FR1
278296,Antonio Raíllo,3.0,29,187,Spain,,ES1
278332,Florian Neuhaus,35.0,24,185,Germany,right,L1
278343,Felix Uduokhai,16.0,23,192,Germany,left,L1
278359,Borja Iglesias,10.0,28,187,Spain,right,ES1
278404,Martín Calderón,0.3,22,183,Spain,left,ES1
278531,Sebastiano Luperto,2.2,24,191,Italy,left,IT1
278837,Luis Rioja,3.0,27,176,Spain,left,ES1
279009,Marco Richter,5.0,23,176,Germany,right,L1
279064,Nils Seufert,0.8,24,182,Germany,both,L1
280575,Elvis Rexhbecaj,4.0,23,182,Germany,left,L1
280730,Álvaro Odriozola,10.0,25,176,Spain,right,ES1
281755,Iván Alejo,1.2,26,186,Spain,right,ES1
281769,Mario Hermoso,35.0,26,185,Spain,left,ES1
281963,Lucas Hernández,45.0,25,184,France,left,L1
281989,Luis Milla,4.0,26,175,Spain,right,ES1
282028,Rémy Descamps,0.8,25,196,France,left,FR1
282041,Presnel Kimpembe,40.0,26,189,France,left,FR1
282144,Marin Pongracic,8.5,23,193,Croatia,right,L1
282250,Birger Meling,3.5,26,173,Norway,left,FR1
282388,Giovanni Simeone,11.0,26,181,Argentina,right,IT1
282406,Álvaro Jiménez,0.6,26,176,Spain,right,ES1
282411,Marcos Llorente,80.0,26,184,Spain,right,ES1
282429,Sergio Reguilón,25.0,24,178,Spain,left,GB1
282577,Lukas Klünter,2.0,25,184,Germany,right,L1
282660,Maximilian Mittelstädt,7.0,24,180,Germany,left,L1
282694,Augusto Solari,4.0,29,176,Argentina,right,ES1
282700,Enric Franquesa,0.8,24,174,Spain,left,ES1
282727,Monchu,4.0,21,173,Spain,right,ES1
282810,Carles Pérez,8.0,23,173,Spain,left,IT1
283001,Noah Joel Sarenren Bazee,1.0,25,183,Nigeria,right,L1
283127,Oualid El Hajjam,0.8,30,181,Morocco,right,FR1
283140,Tarsis Bonga,0.3,24,197,Germany,right,L1
283170,Iñaki Peña,3.0,22,184,Spain,right,ES1
283196,Kasper Dolberg,22.0,23,187,Denmark,right,FR1
283223,Emre Mor,0.7,24,169,Turkey,left,ES1
283489,Luca Zidane,1.0,23,183,France,right,ES1
283528,Ignacio Pussetto,5.0,25,180,Argentina,right,IT1
283628,Tomas Soucek,40.0,26,192,Czech Republic,right,GB1
283735,Mattia Zaccagni,15.0,26,177,Italy,right,IT1
283994,Ludovic Ajorque,12.0,27,197,France,left,FR1
284010,Robin Hack,3.0,22,176,Germany,right,L1
284165,Steven Bergwijn,22.0,23,178,Netherlands,right,GB1
284248,Paul Jaeckel,2.0,23,189,Germany,right,L1
284342,Jeremías Ledesma,5.0,28,186,Argentina,right,ES1
284430,Aarón Escandell,1.0,25,185,Spain,right,ES1
284595,Tommaso Augello,4.0,26,180,Italy,left,IT1
284724,Nehuén Paz,0.65,28,191,Argentina,left,IT1
284730,Manuel Akanji,30.0,26,187,Switzerland,right,L1
284732,Ramy Bensebaini,22.0,26,186,Algeria,left,L1
284769,Florian Müller,8.0,23,190,Germany,left,L1
284854,Carles Aleñá,15.0,23,180,Spain,left,ES1
284857,Marc Cucurella,20.0,23,175,Spain,left,ES1
284884,Óscar Rodríguez,12.0,23,174,Spain,right,ES1
285033,Will Norris,0.4,28,190,England,right,GB1
285323,Baptiste Santamaria,15.0,26,183,France,right,FR1
285845,Ainsley Maitland-Niles,16.0,23,180,England,right,GB1
285951,Nathan de Medina,0.65,23,183,Belgium,right,L1
286047,Guglielmo Vicario,2.0,24,194,Italy,right,IT1
286297,Lorenzo Pellegrini,40.0,25,186,Italy,both,IT1
286384,Eric Bailly,15.0,27,187,Cote d'Ivoire,right,GB1
286415,Pau López,10.0,26,189,Spain,left,FR1
286779,Jorge Meré,3.5,24,182,Spain,right,L1
286949,Adam Masina,4.5,27,191,Morocco,left,GB1
287188,Dejan Ljubicic,3.0,23,187,Austria,right,L1
287367,Luca Vignali,1.0,25,186,Italy,right,IT1
287579,Sofyan Amrabat,15.0,25,185,Morocco,right,IT1
287600,Pawel Jaroszynski,0.65,26,184,Poland,left,IT1
287635,Assane Dioussé,1.1,23,175,Senegal,left,FR1
287700,Mohamed Fares,5.5,25,183,Algeria,left,IT1
287875,Luca Fiordilino,1.5,25,177,Italy,right,IT1
288225,Ludovic Blas,13.0,23,180,France,left,FR1
288230,Ousmane Dembélé,50.0,24,178,France,both,ES1
288237,Jérémy Gélin,3.5,24,183,France,right,FR1
288241,Enock Kwateng,3.2,24,181,France,right,FR1
288253,Jeremiah St. Juste,16.0,24,186,Netherlands,right,L1
288255,Donny van de Beek,30.0,24,184,Netherlands,right,GB1
288318,Adrián Embarba,7.0,29,173,Spain,right,ES1
288415,Léo Jardim,3.0,26,188,Brazil,right,FR1
288429,Mads Pedersen,1.1,24,174,Denmark,left,L1
288948,Aston Oxborough,0.1,23,196,England,right,GB1
289165,Patryk Dziczek,1.0,23,182,Poland,right,IT1
289182,Christopher Antwi-Adjei,1.0,27,174,Ghana,right,L1
289236,Jon Bautista,1.2,26,180,Spain,right,ES1
289255,Andoni Gorosabel,10.0,25,174,Spain,right,ES1
289257,Jon Guridi,1.8,26,179,Spain,left,ES1
289272,Martín Merquelanz,2.0,26,176,Spain,left,ES1
289446,Yerry Mina,20.0,26,195,Colombia,right,GB1
289592,Orel Mangala,22.0,23,178,Belgium,right,L1
289846,Ashley Fletcher,3.0,25,185,England,right,GB1
290017,Hassane Kamara,8.0,27,168,Cote d'Ivoire,left,FR1
290032,Kevin Rüegg,3.6,23,173,Switzerland,right,IT1
290249,Mauro Arambarri,20.0,25,175,Uruguay,right,ES1
290256,Xeka,8.0,26,186,Portugal,both,FR1
290532,Saïd Benrahma,22.0,26,172,Algeria,right,GB1
290559,Anthony Mandréa,0.4,24,186,France,right,FR1
290587,Ellyes Skhiri,10.0,26,185,Tunisia,right,L1
290593,Sada Thioub,3.5,26,179,Senegal,right,FR1
290733,Gian Filippo Felicioli,0.5,23,182,Italy,left,IT1
290746,Moreto Cassamá,3.0,23,165,Guinea-Bissau,right,FR1
290862,Maxime López,10.0,23,167,France,right,IT1
291200,Moussa Niakhaté,15.0,25,190,France,left,L1
291266,Godfred Donsah,2.0,25,175,Ghana,right,IT1
291383,Leon Schaffran,0.125,23,186,Germany,right,L1
291400,Giovanni Crociata,0.9,24,174,Italy,right,IT1
291417,Ferland Mendy,50.0,26,180,France,left,ES1
291544,Jordan Hugill,2.0,29,183,England,right,GB1
291739,Milot Rashica,9.0,25,177,Kosovo,right,GB1
292246,Hee-chan Hwang,11.0,25,177,"Korea, South",right,L1
292417,Demarai Gray,8.0,25,183,England,right,GB1
292772,Dimitrios Nikolaou,2.3,23,188,Greece,left,IT1
292808,Wout Faes,7.0,23,187,Belgium,right,FR1
292818,Jonathan Bamba,25.0,25,175,France,right,FR1
293168,Filip Benkovic,2.8,24,194,Croatia,right,GB1
293169,Josip Brekalo,12.0,23,175,Croatia,right,L1
293194,Borna Sosa,16.0,23,187,Croatia,left,L1
293281,Jacob Bruun Larsen,5.5,22,183,Denmark,right,L1
293283,Oskar Buur,0.3,23,180,Denmark,right,GB1
293385,Dani Olmo,50.0,23,179,Spain,right,L1
293569,Josh Brownhill,7.0,25,179,England,right,GB1
293944,Habib Maïga,5.5,25,181,Cote d'Ivoire,right,FR1
294057,James Maddison,55.0,24,175,England,right,GB1
294534,Janni Serra,2.0,23,193,Germany,left,L1
294808,Franck Kessié,55.0,24,183,Cote d'Ivoire,right,IT1
294895,Mathías Suárez,0.5,25,182,Uruguay,right,FR1
295065,Toni Moya,0.4,23,185,Spain,right,ES1
295183,Razvan Marin,15.0,25,178,Romania,right,IT1
295313,Taiwo Awoniyi,5.0,24,183,Nigeria,right,L1
295330,Kelechi Iheanacho,20.0,24,185,Nigeria,left,GB1
295331,Isaac Success,1.8,25,182,Nigeria,right,GB1
295414,Adrián Marín,1.2,24,181,Spain,left,ES1
295622,Keidi Bare,1.5,23,174,Albania,right,ES1
295630,Dimitrios Giannoulis,7.0,25,178,Greece,left,GB1
296356,Souleyman Doumbia,2.5,24,183,Cote d'Ivoire,left,FR1
296378,Luca Itter,1.3,22,183,Germany,left,L1
296397,Arne Maier,7.0,22,186,Germany,right,L1
296422,Fodé Ballo-Touré,6.5,24,182,Senegal,left,IT1
296622,Marco Asensio,35.0,25,182,Spain,left,ES1
296802,Walter Benítez,10.0,28,191,Argentina,right,FR1
296879,Steffen Tigges,1.2,23,193,Germany,left,L1
296986,Tyler Roberts,6.0,22,180,Wales,right,GB1
297070,Hamari Traoré,8.0,29,175,Mali,right,FR1
297212,Joe Rodon,10.0,23,193,Wales,right,GB1
297583,Woo-yeong Jeong,3.0,21,179,"Korea, South",right,L1
297645,Riccardo Marchizza,1.5,23,186,Italy,left,IT1
297648,Simone Muratore,0.5,23,186,Italy,right,IT1
297784,Yan Eteki,2.0,23,182,Cameroon,right,ES1
298197,Antonio Sivera,0.9,25,185,Spain,right,ES1
298575,Kike Barja,3.0,24,179,Spain,right,ES1
298589,David García,7.5,27,185,Spain,right,ES1
298613,Juan Pérez,0.6,25,191,Spain,right,ES1
298635,Grigoris Kastanos,0.95,23,179,Cyprus,left,IT1
298975,Pol Lirola,9.0,24,183,Spain,right,IT1
298976,Borja Mayoral,14.0,24,182,Spain,right,IT1
298983,Javi Ontiveros,5.0,23,175,Spain,right,ES1
299715,Koke Vegas,0.5,25,188,Spain,right,ES1
300137,Marius Adamonis,0.15,24,191,Lithuania,right,IT1
300168,Mikel Vesga,2.0,28,191,Spain,left,ES1
300716,Kieran Tierney,32.0,24,180,Scotland,left,GB1
301236,Francesco Cassata,2.2,24,183,Italy,right,IT1
302215,Naby Keïta,32.0,26,172,Guinea,right,GB1
302991,Erick Cabaco,2.5,26,185,Uruguay,right,ES1
303116,Gaetano Castrovilli,20.0,24,187,Italy,right,IT1
303219,Julian Chabot,3.0,23,195,Germany,left,IT1
303254,Fikayo Tomori,28.0,23,184,England,right,IT1
303259,Dodi Lukébakio,13.0,23,187,Belgium,left,L1
303657,Ionut Radu,6.0,24,188,Romania,right,IT1
305956,Nano Mesa,0.5,26,178,Spain,right,ES1
306024,Dominic Calvert-Lewin,45.0,24,189,England,right,GB1
306191,Jason Berthomier,0.9,31,177,France,left,FR1
307052,Masaya Okugawa,2.5,25,177,Japan,both,L1
308278,Rey Manaj,0.7,24,182,Albania,both,ES1
308279,Rolando Mandragora,14.0,24,183,Italy,left,IT1
309110,Brais Méndez,14.0,24,184,Spain,left,ES1
309393,Lennart Czyborra,3.5,22,181,Germany,left,IT1
309397,Lennart Grill,1.5,22,191,Germany,right,L1
309400,Kai Havertz,70.0,22,189,Germany,left,GB1
309944,Tyronne Ebuehi,0.9,25,187,Nigeria,right,IT1
310458,Giangiacomo Magnani,5.0,25,191,Italy,right,IT1
310662,Timothy Tillman,0.5,22,183,Germany,right,L1
311044,Alfonso Espino,2.5,29,172,Uruguay,left,ES1
311178,Georgios Kyriakopoulos,4.5,25,182,Greece,left,IT1
311489,Landry Dimata,3.0,23,185,Belgium,right,ES1
312239,Percy Tau,3.0,27,175,South Africa,left,GB1
312314,Otávio,7.0,27,173,Brazil,right,FR1
312735,Bryan Cabezas,0.35,24,182,Ecuador,right,IT1
312819,Silvère Ganvoula,1.0,25,191,Congo,right,L1
312862,Dalbert,4.0,27,181,Brazil,left,IT1
313094,Jordan Lotomba,6.0,22,177,Switzerland,right,FR1
313477,Paolo Ghiglione,3.4,24,191,Italy,right,IT1
314210,Tom Davies,18.0,23,180,England,right,GB1
314288,Lukas Nmecha,12.0,22,185,Germany,right,L1
314295,Reece Oxford,3.0,22,190,England,right,L1
314353,Trent Alexander-Arnold,75.0,22,180,England,right,GB1
314398,Jae-sung Lee,3.0,29,180,"Korea, South",left,L1
314678,Brahim Díaz,15.0,22,171,Spain,both,IT1
314875,Jarrod Bowen,30.0,24,175,England,left,GB1
314912,Jérôme Hergault,0.3,35,185,France,right,FR1
314940,Dimitri Liénard,1.0,33,184,France,left,FR1
314944,Ricardo Mangas,1.0,23,179,Portugal,left,FR1
315063,Nahitan Nández,22.0,25,172,Uruguay,right,IT1
315110,Karl Toko Ekambi,15.0,28,185,Cameroon,right,FR1
315125,Javairô Dilrosun,9.0,23,175,Netherlands,left,L1
315131,Timothy Fosu-Mensah,4.0,23,185,Netherlands,right,L1
315283,Kaj Sierhuis,3.0,23,180,Netherlands,right,FR1
315332,Aymen Barkok,3.5,23,189,Morocco,right,L1
315604,Diadié Samassékou,14.0,25,177,Mali,right,L1
315779,Christian Pulisic,50.0,22,172,United States,right,GB1
315844,Alessandro Bordin,0.175,23,176,Italy,right,IT1
315853,Alessandro Bastoni,60.0,22,190,Italy,left,IT1
315858,Gianluigi Donnarumma,65.0,22,196,Italy,right,FR1
315862,Filippo Melegoni,0.9,22,186,Italy,right,IT1
315865,Andrea Pinamonti,12.0,22,185,Italy,right,IT1
315867,Gianluca Scamacca,15.0,22,195,Italy,right,IT1
315969,Scott McTominay,35.0,24,191,Scotland,right,GB1
316125,Ben Chilwell,45.0,24,178,England,left,GB1
316137,Moussa Doumbia,2.0,27,173,Mali,right,FR1
316264,Martin Ødegaard,40.0,22,178,Norway,left,GB1
316884,Dominik Greif,1.0,24,197,Slovakia,,ES1
316889,Hirving Lozano,45.0,26,175,Mexico,right,IT1
317057,Adrian Semper,2.3,23,194,Croatia,right,IT1
317444,Ron-Thorben Hoffmann,0.6,22,192,Germany,right,L1
317482,Marko Rog,10.0,26,180,Croatia,right,IT1
317740,Florian Krüger,4.0,22,186,Germany,,L1
318077,Lucas Torreira,20.0,25,166,Uruguay,right,GB1
318204,David Raum,5.0,23,180,Germany,left,L1
318507,Paul Bernardoni,10.0,24,190,France,left,FR1
318523,Romain Perraud,8.0,23,173,France,left,GB1
318528,Marcus Thuram,35.0,24,192,France,right,L1
319160,Jakub Jankto,11.0,25,184,Czech Republic,left,ES1
319301,Daniel James,18.0,23,170,Wales,right,GB1
319745,Dani Ceballos,27.0,25,179,Spain,right,ES1
319859,Mathias Jensen,8.0,25,180,Denmark,right,GB1
320141,Caglar Söyüncü,45.0,25,187,Turkey,right,GB1
320271,Toni Lato,2.5,23,171,Spain,left,ES1
321070,Hannes Wolf,8.0,22,179,Austria,left,L1
321096,Keanan Bennetts,1.3,22,181,England,left,L1
321247,Emiliano Buendía,35.0,24,172,Argentina,right,GB1
321528,Denzel Dumfries,16.0,25,188,Netherlands,right,IT1
322305,Jean-Victor Makengo,3.0,23,177,France,left,IT1
322655,Flavius Daniliuc,6.0,20,188,Austria,right,FR1
323147,Enrico Brignola,1.5,22,180,Italy,left,IT1
323167,Matteo Gabbia,8.5,21,185,Italy,right,IT1
323255,Giacomo Satalino,0.2,22,188,Italy,right,IT1
323831,Rafael Borré,17.0,25,174,Colombia,right,L1
323954,Walace,5.0,26,188,Brazil,right,IT1
324278,Christoph Baumgartner,22.0,22,180,Austria,right,L1
324282,Fabio Depaoli,3.5,24,182,Italy,right,IT1
324351,Panagiotis Retsos,4.5,23,186,Greece,right,L1
324358,Ollie Watkins,32.0,25,180,England,right,GB1
324377,Youssef Maleh,3.5,22,179,Italy,left,IT1
324690,Jonathan Ikoné,30.0,23,175,France,left,FR1
324795,Mahdi Camara,5.0,23,178,France,right,FR1
324811,Arnaud Nordin,5.0,23,170,France,left,FR1
324882,Marvelous Nakamba,7.0,27,177,Zimbabwe,left,GB1
325223,Mama Baldé,4.5,25,181,Guinea-Bissau,right,FR1
326029,Donyell Malen,30.0,22,179,Netherlands,right,L1
326031,Matthijs de Ligt,75.0,22,189,Netherlands,right,IT1
326300,Jeff Reine-Adélaïde,22.0,23,184,France,right,FR1
326330,Frenkie de Jong,90.0,24,180,Netherlands,right,ES1
327251,Ridle Baku,25.0,23,176,Germany,right,L1
327755,Jaroslaw Jach,0.65,27,192,Poland,left,GB1
327757,Krzysztof Piatek,15.0,26,183,Poland,right,L1
327863,Akim Zedadka,1.5,26,173,France,right,FR1
328480,Pepelu,2.5,23,186,Spain,right,ES1
328658,Kristoffer Ajer,7.0,23,198,Norway,right,GB1
328784,Robin Koch,17.0,25,191,Germany,right,GB1
328914,Álex Blanco,1.5,22,175,Spain,left,ES1
329145,Diego Carlos,45.0,28,186,Brazil,right,ES1
329813,João Virgínia,1.0,21,192,Portugal,right,GB1
330352,Raúl Guti,5.0,24,178,Spain,right,ES1
330659,Justin Kluivert,14.0,22,171,Netherlands,both,FR1
330684,Luis Abram,6.8,25,181,Peru,left,ES1
331401,Manuel Lazzari,21.0,27,174,Italy,right,IT1
331498,Jordi Mboula,1.0,22,183,Spain,right,ES1
331505,Óscar Mingueza,15.0,22,184,Spain,right,ES1
331511,Riqui Puig,18.0,22,169,Spain,right,ES1
331514,Bobby Adekanye,0.6,22,175,Netherlands,left,IT1
331560,Takehiro Tomiyasu,20.0,22,188,Japan,right,IT1
331726,Tammy Abraham,38.0,23,190,England,right,IT1
332142,Quentin Lecoeuche,0.55,27,172,France,left,FR1
332179,Matteo Pessina,20.0,24,187,Italy,left,IT1
332341,Todd Cantwell,22.0,23,177,England,right,GB1
332560,Deiver Machado,0.9,27,172,Colombia,left,FR1
332697,Weston McKennie,25.0,22,177,United States,right,IT1
332705,Tyler Adams,20.0,22,175,United States,right,L1
332798,Roland Sallai,16.0,24,182,Hungary,both,L1
332889,Valentin Rongier,14.0,26,172,France,right,FR1
333175,Bingourou Kamara,0.8,24,196,Senegal,right,FR1
333241,Joelinton,17.0,25,186,Brazil,right,GB1
333516,Sebastian Vasiliadis,2.0,23,177,Greece,right,L1
333647,Jonathan Burkardt,4.5,21,181,Germany,right,L1
334186,Fabian Kunze,1.0,23,191,Germany,right,L1
334207,Maxim Leitsch,2.5,23,189,Germany,left,L1
334221,Amos Pieper,7.0,23,192,Germany,right,L1
334222,Lucas Boyé,3.5,25,183,Argentina,right,ES1
334526,Denis Zakaria,30.0,24,191,Switzerland,right,L1
334835,Toma Basic,9.0,24,190,Croatia,left,FR1
334998,Robin Kehr,0.15,21,189,Germany,left,L1
334998,Robin Kehr,0.15,21,189,Germany,left,L1
335147,Junior Sambia,6.5,24,185,France,right,FR1
335225,Manu Morlanes,5.0,22,178,Spain,right,ES1
335245,Marc Navarro,0.8,26,188,Spain,right,GB1
335457,Ermedin Demirovic,12.0,23,185,Bosnia-Herzegovina,right,L1
335721,Ben White,28.0,23,186,England,right,GB1
336004,Dominik Marx,0.1,21,178,Germany,both,L1
336125,Mërgim Vojvoda,5.0,26,187,Kosovo,right,IT1
336307,Christian Früchtl,0.6,21,193,Germany,left,L1
336747,Jorge Pombo,1.0,27,177,Spain,right,ES1
336828,Pape Cheikh,2.5,24,180,Senegal,right,FR1
336869,Marc Roca,10.0,24,184,Spain,left,L1
336960,Giuseppe Pezzella,6.0,23,187,Italy,left,IT1
337090,Marius Liesegang,0.1,21,188,Germany,right,L1
337787,Connor Ronan,0.45,23,170,Ireland,right,GB1
338032,Deyovaisio Zeefuik,4.0,23,177,Netherlands,right,L1
338070,Konstantinos Tsimikas,8.0,25,179,Greece,left,GB1
338101,Mouhamadou Sarr,0.15,24,190,Senegal,right,IT1
338285,Unai Núñez,20.0,24,186,Spain,right,ES1
338424,Mikel Merino,40.0,25,189,Spain,left,ES1
338425,Álex Berenguer,15.0,26,175,Spain,right,ES1
338629,Sebastiaan Bornauw,12.0,22,191,Belgium,right,L1
338672,Zinho Vanheusden,12.0,22,187,Belgium,right,IT1
339556,Rico Henry,7.0,24,170,England,left,GB1
339707,Cristo,1.5,23,178,Spain,right,IT1
339808,Theo Hernández,50.0,23,184,France,left,IT1
339816,Tete Morente,1.5,24,184,Spain,right,ES1
339820,Amath Ndiaye,4.0,25,173,Senegal,right,ES1
340070,Simone Edera,0.5,24,174,Italy,left,IT1
340151,Andrea Favilli,3.5,24,191,Italy,right,IT1
340321,Josh Dasilva,10.0,22,184,England,left,GB1
340322,Nathan Tella,2.0,22,173,England,right,GB1
340324,Eddie Nketiah,16.0,22,180,England,right,GB1
340325,Reiss Nelson,9.0,21,175,England,right,GB1
340328,Stephy Mavididi,8.0,23,183,England,right,FR1
340329,Joe Willock,16.0,22,186,England,right,GB1
340427,Zan Celar,0.65,22,186,Slovenia,right,IT1
340480,Mamadou Doucouré,0.1,23,183,France,left,L1
340521,Guilherme Ramos,0.8,24,191,Portugal,right,L1
340864,Jaume Grau,0.8,24,184,Spain,left,ES1
340879,Merih Demiral,28.0,23,190,Turkey,right,IT1
340918,Caoimhin Kelleher,2.5,22,188,Ireland,right,GB1
340950,Diogo Jota,45.0,24,178,Portugal,right,GB1
341043,Harry Lewis,0.2,23,191,England,right,GB1
341049,Cameron Carter-Vickers,2.0,23,183,United States,right,GB1
341051,Kyle Walker-Peters,18.0,24,173,England,right,GB1
341092,Federico Chiesa,70.0,23,175,Italy,right,IT1
341110,Franco Cervi,5.0,27,166,Argentina,left,ES1
341227,Juan Miranda,7.0,21,185,Spain,left,ES1
341264,Fran García,3.0,22,169,Spain,left,ES1
341272,Alejandro Pozo,4.0,22,174,Spain,right,ES1
341278,Iván Martín,0.8,22,178,Spain,left,ES1
341394,Gabriel Mutombo,0.6,25,191,France,right,FR1
341429,Davinson Sánchez,32.0,25,187,Colombia,right,GB1
341501,Hamza Choudhury,7.0,23,178,England,right,GB1
341647,Cengiz Ünder,18.0,24,173,Turkey,left,FR1
341705,Gerson,20.0,24,184,Brazil,left,FR1
341710,William,4.0,26,176,Brazil,right,L1
341713,Diego Conde,0.3,22,188,Spain,,ES1
342039,Yannik Keitel,2.0,21,186,Germany,both,L1
342046,Axel Tuanzebe,8.0,23,185,England,right,GB1
342216,Julien Serrano,0.75,23,181,France,left,FR1
342226,Irvin Cardona,7.0,24,185,France,right,FR1
342229,Kylian Mbappé,160.0,22,178,France,right,FR1
342385,Guido Rodríguez,22.0,27,185,Argentina,right,ES1
342405,Mattias Svanberg,12.0,22,185,Sweden,right,IT1
342877,Enzo Ebosse,1.0,22,185,France,left,FR1
343052,Nicolas Pépé,35.0,26,183,Cote d'Ivoire,left,GB1
343475,Ben Godfrey,25.0,23,186,England,right,GB1
343959,Erhan Masovic,0.3,22,189,Serbia,right,L1
343963,Petar Micin,0.35,22,189,Serbia,right,IT1
344015,Ben Woodburn,2.0,21,174,Wales,right,GB1
344069,Anton Stach,2.5,22,194,Germany,both,L1
344072,Kelvin Amian,3.5,23,180,France,right,IT1
344381,Christopher Nkunku,43.0,23,175,France,right,L1
344575,Antonin Bobichon,2.5,25,178,France,right,FR1
344591,Gaëtan Poussin,1.0,22,186,France,right,FR1
344596,Malang Sarr,10.0,22,182,France,left,GB1
344598,Dan-Axel Zagadou,18.0,22,196,France,left,L1
344600,Michaël Cuisance,7.0,22,181,France,left,L1
344605,Boubakary Soumaré,28.0,22,188,France,right,GB1
344695,Dayot Upamecano,60.0,22,186,France,right,L1
344864,Jean-Kevin Duverne,3.5,24,184,France,right,FR1
344869,Simon Banza,2.5,25,189,France,right,FR1
344886,Matthieu Udol,2.5,25,178,France,left,FR1
344888,Habib Diallo,10.0,26,186,Senegal,right,FR1
345458,Sebastian Walukiewicz,7.5,21,188,Poland,right,IT1
345468,Andi Zeqiri,2.5,22,185,Switzerland,left,GB1
345587,Luka Racic,0.25,22,187,Denmark,right,GB1
345886,Rubén Vargas,13.0,23,179,Switzerland,right,L1
346018,Jamal Lewis,15.0,23,178,Northern Ireland,left,GB1
346289,Mouctar Diakhaby,10.0,24,192,France,right,ES1
346291,James Léa Siliki,4.0,25,183,Cameroon,left,FR1
346314,Trevoh Chalobah,3.5,22,190,England,right,GB1
346478,Japhet Tanganga,8.0,22,184,England,right,GB1
346483,Mason Mount,75.0,22,178,England,right,GB1
346546,Radoslaw Majecki,4.0,21,193,Poland,right,FR1
346561,Luca Ranieri,2.5,22,187,Italy,left,IT1
346567,Luca Pellegrini,9.0,22,178,Italy,left,IT1
346707,Sean Longstaff,15.0,23,181,England,right,GB1
346779,Ché Adams,20.0,25,179,Scotland,right,GB1
346900,Nishan Burkart,0.3,21,175,Switzerland,right,L1
347900,Jerdy Schouten,9.0,24,185,Netherlands,right,IT1
347913,Luan Peres,2.0,27,190,Brazil,left,FR1
348026,Nordi Mukiele,25.0,23,187,France,right,L1
348623,Mason Holgate,20.0,24,187,England,right,GB1
348795,Giovani Lo Celso,27.0,25,177,Argentina,left,GB1
349066,Alexander Isak,40.0,21,192,Sweden,right,ES1
349599,Pervis Estupiñán,15.0,23,175,Ecuador,left,ES1
349836,Diego González,1.0,26,185,Spain,left,ES1
349856,Son,0.8,27,178,Spain,right,ES1
350219,Fabián Ruiz,45.0,25,189,Spain,left,IT1
